path,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,asm_45,asm_90,asm_135,entropy_0,entropy_45,entropy_90,entropy_135
paper,129.48145996412336,255.67121754814445,156.92299689947492,290.7054768972962,6.071612035225325,8.66398757364108,6.5207449412532545,9.205096237858571,0.45347016324611994,0.4127784778102862,0.46898809077279235,0.40677540335279777,0.003941961148574118,0.0033952774267495354,0.004298872974640939,0.0032456747200573016,0.984884077713887,0.9701439757930173,0.9816939088192707,0.9660529069518302,0.003941961148574118,7.749055181191698,0.0033952774267495354,8.01788950461932,0.004298872974640939,7.740486112645812,0.0032456747200573016,8.06071859093275
paper,71.22752568493351,128.22177371968272,30.4742116106398,66.94677410289687,2.3341996901501276,3.261081277176309,1.6132455531984258,2.442781010970186,0.7422111540847327,0.6692885259509611,0.7539134667558127,0.705924816867601,0.00378168174301969,0.0029014172756753566,0.003917600498579637,0.003272251806150804,0.9760993396975233,0.9569838060131752,0.9897815451450189,0.9775403186496797,0.00378168174301969,6.331415990791471,0.0029014172756753566,6.60355927423096,0.003917600498579637,6.258105468127373,0.003272251806150804,6.480415381529497
paper,4.524303856816685,5.5279056577743875,3.3500581347911167,8.65639482303168,0.995459271037178,1.0099840071942092,0.8277119370104448,1.4129005227041669,0.7039152913423955,0.6842137423658541,0.7239699262323365,0.6461429650502898,0.00896125415335838,0.008106087804874292,0.009364738828690222,0.007547356834785116,0.997584365491994,0.9970545240308345,0.9982205022365496,0.9953875441684039,0.00896125415335838,5.877363020283216,0.008106087804874292,5.904397966139243,0.009364738828690222,5.760049151469196,0.007547356834785116,6.119397783837695
paper,57.56649543379134,197.81023743951067,117.42783636586171,141.3669556953272,3.817056017612716,6.945798184075642,5.273401803198416,6.122040947714341,0.43860254232812074,0.34561800263756864,0.3952946038836361,0.361596322101683,0.0028324152089251975,0.002280276183561161,0.0027513967248432676,0.0023197853903882907,0.9947226247544203,0.9818442276869211,0.9892414819005073,0.9870248349624097,0.0028324152089251975,7.803054642931693,0.002280276183561161,8.279581494633689,0.0027513967248432676,8.031367636805456,0.0023197853903882907,8.196269880564932
paper,106.81559340345906,189.14598417069692,89.93190070169705,192.30097642977003,5.192040728963022,7.158502501111368,4.308430564621445,7.337381778420511,0.48669640863989855,0.4358990067687003,0.5246948763060774,0.42460410530872955,0.0022716506122630173,0.0019171738157872222,0.002495271344032693,0.001778711660922539,0.9833297737434641,0.9704594294897226,0.9859522736731986,0.9699667151396038,0.0022716506122630173,7.768790546985064,0.0019171738157872222,8.082043483066208,0.002495271344032693,7.650109713247802,0.001778711660922539,8.12024127445149
paper,42.38749082681108,80.15780760603616,40.08565192558725,76.80084613694635,2.543261782452844,3.6238624925273366,2.5410411227154097,3.593588571019838,0.6001010648374895,0.5197835117277164,0.5898897262091842,0.5341463676687066,0.002495918072955648,0.0020438289014626312,0.0024530156577409275,0.002117176865794703,0.99402181497461,0.9886952332808749,0.9943472440327927,0.9891686187031368,0.002495918072955648,7.362972092342901,0.0020438289014626312,7.676320106291982,0.0024530156577409275,7.388752118571938,0.002117176865794703,7.655735815525808
paper,83.43029904599072,191.62447052571744,102.1516859089407,164.97309836341876,5.048408961187509,8.189972050911248,5.771759750326333,7.4452386913491075,0.3867106878880098,0.312572280817176,0.376941498489082,0.3251269641910542,0.0008038150581827254,0.0006369168766682371,0.000859516458125368,0.0006590822339573305,0.9880663740588601,0.9725491434860897,0.9853920219106979,0.9763673319206471,0.0008038150581827254,8.287078689949814,0.0006369168766682371,8.70918821726812,0.000859516458125368,8.365926133939086,0.0006590822339573305,8.629191643551705
paper,6.324251875407617,12.877953942763071,5.198820985639684,9.390250008941683,0.9900623776907926,1.404878572195019,0.817742330287206,1.2734871980911013,0.696101326181992,0.6307302121396431,0.7417180657379862,0.6380403900180079,0.004462634671948243,0.0035593220870020464,0.005012482313893384,0.0035502276755962803,0.9949124178136278,0.9896436551903359,0.9958198834366851,0.9924485524626729,0.004462634671948243,6.115285605564102,0.0035593220870020464,6.381235048140873,0.005012482313893384,5.971904239794434,0.0035502276755962803,6.339611738726069
paper,65.21538649706551,155.2645915192161,92.14476072943782,150.0521528973565,4.284052919112983,7.478844021603158,5.311220014686693,7.257060082876516,0.41865277604518036,0.2959406796507196,0.3710793766901175,0.30509774495545455,0.0014997577836496929,0.0009960083528612667,0.0012084328825709525,0.001020361847749229,0.9888940474494917,0.9735507643538092,0.98429913986913,0.9744386615110623,0.0014997577836496929,7.973080012447725,0.0009960083528612667,8.541186323838225,0.0012084328825709525,8.200362493924612,0.001020361847749229,8.50007219271425
paper,47.67057036855962,74.51340483258637,37.63231274477851,90.8723385774073,2.200892857142949,2.805771716748559,1.7172303361618784,3.0307644356788264,0.7426685235161872,0.7093457087953573,0.7750331750936892,0.6897048693578874,0.007909294624657209,0.006809422359637739,0.008218312999927325,0.006592373800364471,0.9957181185632336,0.9933075155166678,0.9966161827346889,0.9918382345258823,0.007909294624657209,6.2210350023005505,0.006809422359637739,6.407169521344695,0.008218312999927325,6.132039375330212,0.006592373800364471,6.454980902656044
paper,26.42094748858454,49.68219280272723,24.492457775783127,46.058948562436406,2.100803163731293,2.915386305457494,2.098212100195827,2.8389171899669523,0.652983420382136,0.597920741618222,0.6484650559020352,0.5905791078822802,0.004898982775642252,0.004192441668321107,0.005171893394512896,0.004145509852116329,0.9920616484810101,0.9850901431176126,0.9926553107759986,0.9861774816434881,0.004898982775642252,6.713385687517503,0.004192441668321107,6.958231173367184,0.005171893394512896,6.703268058217828,0.004145509852116329,6.954496120918713
paper,4.312530577299344,10.191019503047816,5.816936602480423,9.665908754145134,0.5568431996086025,0.8953365387071957,0.5971156984334206,0.9054789411025376,0.8250477898937969,0.7767949578942128,0.8363343844160989,0.766947584839876,0.011340268681754197,0.009602835391945796,0.01147457857167534,0.009506088895722891,0.9986298079007747,0.9967648436327923,0.9981545145049835,0.9969315442709652,0.011340268681754197,5.486327595195249,0.009602835391945796,5.709894874203268,0.01147457857167534,5.467867665699645,0.009506088895722891,5.7353441698800145
paper,25.17568696999379,68.8393566089123,38.09938499510428,51.215448130681516,2.8109609425963002,4.360737406304112,3.0628926648172103,3.9708808306040164,0.4823242115148479,0.41637513155000705,0.4950468846124609,0.42051652135563866,0.0022904452353029623,0.0018497831147113912,0.002322295657214501,0.0018262605343581785,0.9939258216958541,0.9833928711989636,0.9908116322820513,0.9876444334069836,0.0022904452353029623,7.311199758714268,0.0018497831147113912,7.630757828650116,0.002322295657214501,7.290566228423416,0.0018262605343581785,7.5905254192994125
paper,4.944466528049531,15.512035480525048,6.234125122389037,5.6115281049291585,0.8832711594911823,1.5088164812761793,0.9452972013707568,0.858558194907855,0.7316755668002547,0.6322579227306128,0.7289719397665505,0.7354230370348194,0.0038920532538582794,0.003047995317181371,0.003959863843443937,0.003731707730358694,0.9985256238256206,0.9953774500557742,0.9981440183680977,0.9983277692401507,0.0038920532538582794,6.356206406697992,0.003047995317181371,6.724581735655929,0.003959863843443937,6.385160084052952,0.003731707730358694,6.337720269188472
paper,7.03796681343756,11.99343426343675,5.318038103785926,12.183927485655014,0.8258113176777473,1.1760639303469962,0.6994533289817274,1.1727938358719276,0.762760440743047,0.6922674094061653,0.7806433769929743,0.7020440498043432,0.008105920232028607,0.006756309998165828,0.008881172619822266,0.006864828318829133,0.9977201771005791,0.9961100710124638,0.998276014790398,0.9960483012592476,0.008105920232028607,5.737959440849652,0.006756309998165828,6.001896004307919,0.008881172619822266,5.6448028933836545,0.006864828318829133,5.982282432214946
paper,138.81204134050984,212.4485701000961,148.5005609497379,317.45328618947104,6.491377201565889,7.167796722752237,6.854397845953033,9.789043139699492,0.40978578423007905,0.4054416176183297,0.4131104688028273,0.3640497428786791,0.0016300029262812713,0.0015224410220429114,0.0017391679795507283,0.0012886711529790005,0.976631504852389,0.9642427871095058,0.9750248403713287,0.9465696353850535,0.0016300029262812713,8.11355141118738,0.0015224410220429114,8.170647911688778,0.0017391679795507283,8.129074253467426,0.0012886711529790005,8.428718192453367
paper,120.22592547293118,195.94190983736394,90.01325881201014,211.16479743297523,5.911091405740657,7.631843566855638,4.777751713446506,8.263314138560116,0.38807238360862284,0.37267439841671557,0.43310159325688563,0.3209493672128937,0.0011945145805847452,0.0011078098524168842,0.0014004943562429505,0.0009338501785762615,0.9840662148487894,0.9740241374830589,0.9880818268566858,0.9720060836358798,0.0011945145805847452,8.30032201705943,0.0011078098524168842,8.51335928486699,0.0014004943562429505,8.0971691943447,0.0009338501785762615,8.632823966206642
paper,10.928551043705099,52.480249140323565,30.85303116840739,28.304430467061824,0.9556527234181179,2.011430002094947,1.493146214099216,1.607716401056691,0.7804879267347725,0.6876812592678697,0.7476174987239516,0.7029481585201598,0.007308228079735548,0.0058191146621536256,0.006895803989289477,0.005784778431545394,0.9960677064203511,0.9810903642436688,0.988895461803105,0.9898013153125788,0.007308228079735548,5.977960833282463,0.0058191146621536256,6.34451739021386,0.006895803989289477,6.14121242955536,0.005784778431545394,6.3072207214972
paper,84.35416666666963,168.8005702227237,86.60795222747973,165.54082764047564,4.0658533105025265,6.62957493881358,4.2064346034595586,6.530429761947467,0.5406074059020615,0.43988087708315143,0.5288122449165891,0.44401944621389794,0.002204018792404965,0.0017160780871898625,0.002293182783515153,0.0017753668167733612,0.9903317507794706,0.9806586492336686,0.9900706280149694,0.9810322618605302,0.002204018792404965,7.634476361021873,0.0017160780871898625,8.106606479773857,0.002293182783515153,7.681856663805794,0.0017753668167733612,8.082829951245262
paper,76.33435767286706,79.01428111571589,57.04888931951678,167.82698134513066,2.6776897831051127,2.407678590589296,2.233839547976504,3.788251163693842,0.7395455636494547,0.7091757621481557,0.7778804191665418,0.7050245800461898,0.00620180202224102,0.0053410153100884265,0.0069569366915684635,0.00545329500256444,0.9780254915966538,0.9772688180944974,0.9835996209637445,0.9517185832873064,0.00620180202224102,6.27023529610822,0.0053410153100884265,6.3504482498129295,0.0069569366915684635,6.111003726716169,0.00545329500256444,6.43598227662298
paper,8.367411733528893,19.073439168578588,11.08130711488244,19.040176176339827,1.0807291666666594,1.64822980588928,1.102602806788503,1.7680072350840597,0.716219966554306,0.6548923215484911,0.7329638365819882,0.6318443965001896,0.006238748774264809,0.005272935208670723,0.006921221335192172,0.005165793038807067,0.9985585198969315,0.9967045334710889,0.9980847495464813,0.9967103184565173,0.006238748774264809,6.2778959206279605,0.005272935208670723,6.561491980424513,0.006921221335192172,6.207073041446155,0.005165793038807067,6.615769276191525
paper,109.23722888127945,201.5175793125629,96.47655230091377,201.25190457455489,5.315945042400769,8.133705987849604,4.788695332898144,8.107994870039335,0.49640803576116693,0.39891218704581743,0.49526447072072716,0.40175623964348045,0.0056259467820038425,0.005001514731977273,0.0057718133311040285,0.004958819634818319,0.9836836724611644,0.9698819197090867,0.985579224867603,0.9699216413792927,0.0056259467820038425,7.5568621007412995,0.005001514731977273,7.9886135624094665,0.0057718133311040285,7.539627664593885,0.004958819634818319,7.9810442016793255
paper,74.69558769569456,145.61074634796825,77.61073147845919,147.88875036405193,4.3292614562949865,6.5575919841809895,4.475991351174935,6.533980880166369,0.44576539040789764,0.3979684416574983,0.49203196228146046,0.38372596544571136,0.00167634216563345,0.0014694174251237311,0.0020500194001705527,0.001393869170281248,0.9852821457910056,0.9712710465503451,0.9846840089003837,0.9708219019225426,0.00167634216563345,7.771524538882933,0.0014694174251237311,8.076398738691942,0.0020500194001705527,7.654335005983023,0.001393869170281248,8.111509784734142
paper,155.0532554631465,281.1991947392345,110.63962039001227,220.27288938394656,8.687897504892636,11.77829781363537,7.1027506935379,10.263222167153062,0.182650004288341,0.1427998054850093,0.20763849828561723,0.15254512491510214,0.000185360788193655,0.00013683139338860795,0.00022344648590585497,0.00015184654404788654,0.9679717780633289,0.9418830770393264,0.9771340597221677,0.9544752258722479,0.000185360788193655,9.017979719315692,0.00013683139338860795,9.30539352399465,0.00022344648590585497,8.835241638739301,0.00015184654404788654,9.192172717189626
paper,180.07522015655653,279.6486334581742,169.15608681462285,366.98195827563336,7.214010518591438,7.883691936662406,6.9421099869452005,9.707449173023857,0.4255151262042162,0.43126814200649716,0.4481706175090174,0.4041432336868337,0.001311669541507898,0.0012684858717880102,0.0016138400171627242,0.0011625008653509564,0.979954166485192,0.9688509127613407,0.9811578234587636,0.9591234217170629,0.001311669541507898,8.246386813417187,0.0012684858717880102,8.243396431964236,0.0016138400171627242,8.154949315417042,0.0011625008653509564,8.452222106314599
paper,21.010921192106903,49.38547771481749,33.04062296018269,54.93030611150043,1.759687907697327,2.921860070613614,2.198729193864232,3.0229826327326306,0.6745719456516489,0.6012944898674417,0.6732564428348996,0.6031960093343549,0.006993836676550237,0.005552527376192301,0.006876652031849028,0.005495562580919652,0.9936946954920531,0.985173197597901,0.9900791602686145,0.9835085327591957,0.006993836676550237,6.253805393666854,0.005552527376192301,6.608248567774602,0.006876652031849028,6.339393401222673,0.005495562580919652,6.617316113764044
paper,33.207859385192535,61.35934761615334,32.31873164164491,60.68546289720319,2.4302480838226557,2.9883043027290244,2.4068415469974074,3.00670880319654,0.636036524130918,0.5993254122562712,0.6218497300300607,0.5908045031738595,0.010054938721473963,0.008953276432719594,0.0100049883790958,0.008929537802055857,0.9925873763226544,0.9863216031421188,0.9927953808017556,0.9864718218249617,0.010054938721473963,6.789473005948663,0.008953276432719594,6.910652929196752,0.0100049883790958,6.7898542115932035,0.008929537802055857,6.954894565034877
paper,5.238482550554428,11.332808755677926,7.125107090404702,11.796119828524393,0.964020711024127,1.3549840838370537,1.105545243146216,1.4820783494198244,0.7366926937285591,0.6802564925011116,0.7196764086113862,0.6671217189639908,0.006963144323732058,0.005762093710247824,0.0068722238816241,0.005742653555262151,0.9975823235549046,0.9947795652512997,0.9967259094361336,0.9945661420990873,0.006963144323732058,6.089223434397538,0.005762093710247824,6.313617620580236,0.0068722238816241,6.150132596872321,0.005742653555262151,6.378552094874778
paper,48.988421395956244,105.12076867658499,51.31978214751926,80.81185715818694,3.324506686236281,4.7346829285740135,3.42232375979113,3.799803794331545,0.5745683271996413,0.5338679302755711,0.5797744360228954,0.5679585594813328,0.008163501344806168,0.007299834125322739,0.00845791202640842,0.007429498694835082,0.9910323565771963,0.9807781675732336,0.9906078396343666,0.9852231639341102,0.008163501344806168,6.940406415500792,0.007299834125322739,7.183713259285239,0.00845791202640842,6.9326910606413135,0.007429498694835082,7.020322196083568
paper,150.95191210046124,296.4596628736968,168.05279046997174,320.1834471905273,6.836401255708114,10.430242242467274,7.493268603133134,10.926341121949056,0.3554370512697471,0.30335061119005974,0.3474046837035441,0.27921670024516154,0.0016362727005697869,0.0014362882749494015,0.0018838078062126103,0.0013742178861962657,0.9795003537214957,0.9597248507531424,0.9771862513566957,0.9565019579070593,0.0016362727005697869,8.34597313538045,0.0014362882749494015,8.70948447593448,0.0018838078062126103,8.39216896341512,0.0013742178861962657,8.77058600438191
paper,47.82619863013743,97.64986996264996,50.97535900783242,96.14486518524645,3.254229859752226,5.2908135892863095,3.3272172813315777,5.2911559273017055,0.5644239327906548,0.4942016862037388,0.5964016784548165,0.4945576521457787,0.006437595613587151,0.005787858209075945,0.00714269855375148,0.005823622922409062,0.9914178928957127,0.9824799608289448,0.9908501390844422,0.9827499831730495,0.006437595613587151,7.047337590785796,0.005787858209075945,7.394156499232031,0.00714269855375148,6.9569184892381415,0.005823622922409062,7.391072315394841
paper,94.92441291585264,167.97648086739335,92.41228785900744,185.24652935676107,4.8695266634052805,6.0047774036471955,4.736425016318546,6.19226111704391,0.46473921560365505,0.4270366303264563,0.4825241862033132,0.44324937901238914,0.0016208424806348155,0.00139439785456775,0.0018208260072615978,0.0014696717486207922,0.9857202224691727,0.9747213600853596,0.9860898918746981,0.9721225869536141,0.0016208424806348155,7.840787283954789,0.00139439785456775,8.016411817568976,0.0018208260072615978,7.7868595144888415,0.0014696717486207922,7.986700899423829
paper,42.81238788323639,85.299934087159,47.23516542917712,86.27599597369691,3.2012801696022173,4.654192618783611,3.419401721605729,4.624680016146063,0.5618633451585693,0.5179359757884919,0.5672802241174498,0.5154267017456715,0.007295588489235949,0.006630920303403271,0.0075846251038158355,0.006680001540197626,0.9943916950613519,0.9888293232134081,0.9938115405129672,0.9887014773484446,0.007295588489235949,7.077988627952407,0.006630920303403271,7.3331663060230206,0.0075846251038158355,7.068222302639308,0.006680001540197626,7.322125807118598
paper,25.016685013046303,28.274555088318113,4.852643603133168,30.29596909760719,2.59029476516636,2.8284682162145707,0.9295753100522183,2.919504580687023,0.5794468274369855,0.535774729579909,0.7232270043948805,0.5397482737427315,0.004333458616986146,0.0037149631851410405,0.00527169941752233,0.0037361193938950502,0.989729456668394,0.988396156778793,0.9980124185680539,0.9875665028291104,0.004333458616986146,6.847062817557228,0.0037149631851410405,6.992767020372088,0.00527169941752233,6.150481073775924,0.0037361193938950502,7.000792823259668
paper,5.403849681996067,51.18903189874994,38.32268888707544,33.88426931271834,1.115658635029344,3.488153571811809,2.9916265502610986,2.958444252553505,0.6895716978071272,0.49476588480108985,0.5300053789950994,0.4953395947327437,0.004841847423388976,0.0037884396231095043,0.0049535109804047335,0.003785092468471244,0.9991704316913489,0.9921415725303786,0.9941223212542436,0.9947981885859489,0.004841847423388976,6.548037163314047,0.0037884396231095043,7.292097281826869,0.0049535109804047335,7.110357420350552,0.003785092468471244,7.218408256118347
paper,1.1899359915198953,3.3754477219193415,3.2233905842036514,4.921415542145907,0.5128628506196974,0.9266476933060178,0.8374163674934725,1.0609259476887118,0.7912131828641059,0.6935954499345719,0.7384099948190015,0.6934370980049309,0.012310455496001498,0.009819939964262317,0.01199255736042284,0.010049499286769813,0.9995052205769864,0.9985993018256357,0.9986656875032704,0.9979577761550853,0.012310455496001498,5.505446174530587,0.009819939964262317,5.902226729439829,0.01199255736042284,5.73922423653749,0.010049499286769813,5.93235607154756
paper,26.267857142857203,60.89570953385878,35.88890135443859,60.03420825392381,1.9598316210046127,3.4706841139832676,2.4749816416449177,3.3901427089667457,0.6554639594714781,0.5175692264152318,0.5851166397666819,0.5185027940123497,0.002153685498760891,0.0013529862797869532,0.0017279582608773182,0.001366903569572904,0.9952550772668594,0.988988267795946,0.9935067613758735,0.9891441286152726,0.002153685498760891,6.983367947594644,0.0013529862797869532,7.509358864009179,0.0017279582608773182,7.222537113678138,0.001366903569572904,7.50528565846972
paper,1.7396241030658828,3.623126721270416,2.239928402415142,4.020448309514427,0.42078440965427055,0.8017811795843951,0.5431472340078337,0.7109696341070854,0.8375456981571953,0.7212173225542242,0.8041929681931719,0.7692339475275003,0.005600221217166278,0.0038502639904619104,0.005068359246013601,0.004435532559472197,0.9991385697933113,0.9982034208260396,0.9988910064475433,0.9980063763284436,0.005600221217166278,5.602917627655815,0.0038502639904619104,6.065750532842173,0.005068359246013601,5.782835605069962,0.004435532559472197,5.944574099087271
paper,50.48506298923781,127.5784132888477,70.25785329634454,108.44309780137272,2.6072702625572046,4.655388247076097,3.060684562663188,4.307399099702136,0.6468721863368494,0.5456875197968368,0.6116153549757096,0.5468685129649493,0.005298449146770507,0.004260766303027227,0.005113657492029192,0.004336037129481748,0.992950935298522,0.9821741384427891,0.9901794560181741,0.9848478077122178,0.005298449146770507,6.932010545235458,0.004260766303027227,7.406428322785457,0.005113657492029192,7.056362712921038,0.004336037129481748,7.355140929496009
paper,64.3167349559694,121.81693091414648,66.82123551729806,131.0075365458624,3.0411009866276695,4.45775702176151,3.12526007669711,4.6639926831636505,0.6456584942810972,0.585325704143782,0.6466375918102729,0.5728320784957618,0.0043876691714314795,0.00350403720004946,0.004288254162297464,0.0033619925731066575,0.9898637640817581,0.9807616614839788,0.9894461718485476,0.979310061594753,0.0043876691714314795,6.737113936130678,0.00350403720004946,7.039820589519886,0.004288254162297464,6.753172838959323,0.0033619925731066575,7.09216052684419
paper,9.704592710371744,18.461185511437797,8.368018725522173,16.16269741918009,1.2563396934116233,1.7839285075595575,1.1691161471932072,1.7279996729905742,0.6472116600212244,0.5805558725756143,0.6836663517980697,0.5738543400491729,0.005412765080510809,0.004370589332078781,0.006247653483593569,0.004277343174615547,0.9861347413950998,0.97359904608359,0.9880480857237313,0.9768862965707358,0.005412765080510809,5.934423712392423,0.004370589332078781,6.194540724006675,0.006247653483593569,5.830833864752796,0.004277343174615547,6.201247989059483
paper,9.789077788649616,11.578045403217955,5.28746124347259,16.302182277109804,0.9324037834311668,1.077751605667487,0.7088466873368184,1.2584396539831277,0.7816367732324159,0.7337006356440916,0.7952892052968178,0.7228044906399528,0.014484497552186334,0.01216316119376085,0.014869653741973467,0.01214036883238958,0.9943483673055736,0.9933279566891787,0.996961486634312,0.990605619358069,0.014484497552186334,5.476468235961837,0.01216316119376085,5.647435101763119,0.014869653741973467,5.39276635710335,0.01214036883238958,5.6954638687992905
